ORDER_ID,RETAILER_ID,INVOICE_DATE,MONTH,DAY,YEAR,PRODUCT_ID,PRICE_PER_UNIT,UNITS_SOLD,OPERATING_MARGIN,SALES_METHOD,PRODUCT_NAME,RETAILER,REGION,STATE,CITY,TOTAL_SALES
1089,F00SVIRI,2021-08-13,8,13,2021,20,30.0,625,0.45,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,18750.0
1095,F00SVIRI,2021-08-19,8,19,2021,20,20.0,650,0.45,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,13000.0
1101,F00SVIRI,2021-08-25,8,25,2021,20,10.0,700,0.45,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,7000.0
1107,F00SVIRI,2021-08-31,8,31,2021,20,45.0,750,0.45,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,33750.0
1113,F00SVIRI,2021-09-06,9,6,2021,20,45.0,825,0.5,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,37125.0
1119,F00SVIRI,2021-09-12,9,12,2021,20,40.0,750,0.5,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,30000.0
1125,F00SVIRI,2021-09-18,9,18,2021,20,55.0,625,0.5,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,34375.0
1131,F00SVIRI,2021-09-24,9,24,2021,20,30.0,525,0.5,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,15750.0
1137,F00SVIRI,2021-09-30,9,30,2021,20,20.0,625,0.5,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,12500.0
1143,F00SVIRI,2021-10-06,10,6,2021,20,60.0,775,0.5,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,46500.0
1149,F00SVIRI,2021-10-12,10,12,2021,20,40.0,450,0.35,Outlet,Men's Street Footwear,Foot Locker,Southeast,Virginia,Richmond,18000.0
1155,F00WALAN,2021-10-18,10,18,2021,20,40.0,500,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Alaska,Anchorage,20000.0
1161,F00WALAN,2021-10-24,10,24,2021,20,40.0,470,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Alaska,Anchorage,18800.0
1167,F00WALAN,2021-10-30,10,30,2021,20,40.0,450,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Alaska,Anchorage,18000.0
1173,F00WARPH,2021-11-05,11,5,2021,20,55.0,495,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,27225.0
1179,F00WARPH,2021-11-11,11,11,2021,20,55.0,525,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,28875.0
1185,F00WARPH,2021-11-17,11,17,2021,20,55.0,550,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,30250.0
1191,F00WARPH,2021-12-21,12,21,2021,20,55.0,525,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,28875.0
1197,F00WARPH,2021-12-27,12,27,2021,20,55.0,450,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,24750.0
1203,F00WARPH,2021-10-19,10,19,2021,20,60.0,400,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,24000.0
1209,F00WARPH,2021-11-18,11,18,2021,20,65.0,375,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,24375.0
1215,F00WARPH,2021-12-17,12,17,2021,20,65.0,475,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,30875.0
1221,F00WARPH,2021-01-10,1,10,2021,20,35.0,375,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,13125.0
1226,F00WARPH,2021-02-22,2,22,2021,20,55.0,575,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,31625.0
1232,F00WARPH,2021-03-20,3,20,2021,20,55.0,545,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,29975.0
1238,F00WARPH,2021-04-21,4,21,2021,20,55.0,525,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,28875.0
1244,F00WARPH,2021-05-20,5,20,2021,20,65.0,570,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,37050.0
1250,F00WARPH,2021-06-22,6,22,2021,20,65.0,650,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,42250.0
1256,F00WARPH,2021-07-20,7,20,2021,20,65.0,675,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,43875.0
1262,F00WARPH,2021-08-21,8,21,2021,20,65.0,650,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,42250.0
1268,F00WARPH,2021-09-20,9,20,2021,20,65.0,525,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,34125.0
1274,F00WARPH,2021-10-22,10,22,2021,20,70.0,450,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,31500.0
1280,F00WARPH,2021-11-21,11,21,2021,20,75.0,425,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,31875.0
1286,F00WARPH,2021-12-20,12,20,2021,20,75.0,600,0.35,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,45000.0
1288,F00WARPH,2021-01-10,1,10,2021,20,35.0,375,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,13125.0
1294,F00WARPH,2021-02-10,2,10,2021,20,35.0,475,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,16625.0
1300,F00WARPH,2021-03-09,3,9,2021,20,45.0,500,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,22500.0
1306,F00WARPH,2021-04-10,4,10,2021,20,60.0,500,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,30000.0
1312,F00WARPH,2021-05-11,5,11,2021,20,55.0,525,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,28875.0
1318,F00WARPH,2021-06-10,6,10,2021,20,70.0,725,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,50750.0
1324,F00WARPH,2021-07-09,7,9,2021,20,80.0,800,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,64000.0
1330,F00WARPH,2021-08-10,8,10,2021,20,85.0,750,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,63750.0
1336,F00WARPH,2021-09-11,9,11,2021,20,65.0,550,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,35750.0
1342,F00WARPH,2021-10-10,10,10,2021,20,55.0,475,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Arizona,Phoenix,26125.0
1348,F00WHAHO,2021-11-10,11,10,2021,20,55.0,525,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,28875.0
1354,F00WHAHO,2021-12-09,12,9,2021,20,75.0,700,0.25,Outlet,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,52500.0
1360,F00WHAHO,2021-01-17,1,17,2021,20,40.0,425,0.3,Outlet,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,17000.0
1366,F00WHAHO,2021-02-17,2,17,2021,20,40.0,525,0.3,Outlet,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,21000.0
1372,F00WHAHO,2021-03-16,3,16,2021,20,50.0,550,0.3,Outlet,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,27500.0
1378,F00WHAHO,2021-04-17,4,17,2021,20,65.0,550,0.3,Outlet,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,35750.0
1384,F00WHAHO,2021-05-18,5,18,2021,20,60.0,575,0.3,Outlet,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,34500.0
1390,F00WHAHO,2021-06-17,6,17,2021,20,65.0,825,0.3,Outlet,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,53625.0
1396,F00WHAHO,2021-07-16,7,16,2021,20,90.0,900,0.3,In-store,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,81000.0
1402,F00WHAHO,2021-08-17,8,17,2021,20,95.0,850,0.3,In-store,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,80750.0
1408,F00WHAHO,2021-09-18,9,18,2021,20,60.0,500,0.3,In-store,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,30000.0
1414,F00WHAHO,2021-10-17,10,17,2021,20,50.0,400,0.3,In-store,Men's Street Footwear,Foot Locker,West,Hawaii,Honolulu,20000.0
1420,F00MNEOM,2021-11-17,11,17,2021,20,55.0,625,0.3,In-store,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,34375.0
1426,F00WIDBO,2021-12-16,12,16,2021,20,75.0,800,0.3,In-store,Men's Street Footwear,Foot Locker,West,Idaho,Boise,60000.0
1432,F00WIDBO,2021-01-12,1,12,2021,20,45.0,850,0.45,In-store,Men's Street Footwear,Foot Locker,West,Idaho,Boise,38250.0
1438,F00WIDBO,2021-02-10,2,10,2021,20,45.0,900,0.45,In-store,Men's Street Footwear,Foot Locker,West,Idaho,Boise,40500.0
1444,F00WIDBO,2021-03-08,3,8,2021,20,45.0,870,0.45,In-store,Men's Street Footwear,Foot Locker,West,Idaho,Boise,39150.0
1450,F00WWYCH,2021-04-09,4,9,2021,20,45.0,825,0.45,In-store,Men's Street Footwear,Foot Locker,West,Wyoming,Cheyenne,37125.0
1456,F00WWYCH,2021-05-08,5,8,2021,20,55.0,870,0.45,In-store,Men's Street Footwear,Foot Locker,West,Wyoming,Cheyenne,47850.0
1462,F00WWYCH,2021-06-10,6,10,2021,20,60.0,875,0.45,In-store,Men's Street Footwear,Foot Locker,West,Wyoming,Cheyenne,52500.0
1468,F00MILCH,2021-07-08,7,8,2021,20,65.0,950,0.45,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,61750.0
1474,F00MILCH,2021-08-09,8,9,2021,20,65.0,925,0.45,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,60125.0
1480,F00MILCH,2021-09-08,9,8,2021,20,55.0,850,0.45,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,46750.0
1486,F00MILCH,2021-10-10,10,10,2021,20,60.0,800,0.45,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,48000.0
1492,F00MILCH,2021-11-09,11,9,2021,20,60.0,775,0.45,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,46500.0
1498,F00MILCH,2021-12-08,12,8,2021,20,65.0,875,0.45,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,56875.0
1504,F00MILCH,2021-01-14,1,14,2021,20,40.0,800,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,32000.0
1510,F00MILCH,2021-02-12,2,12,2021,20,40.0,850,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,34000.0
1516,F00MILCH,2021-03-10,3,10,2021,20,40.0,820,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,32800.0
1522,F00MILCH,2021-04-11,4,11,2021,20,40.0,800,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,32000.0
1528,F00MILCH,2021-05-10,5,10,2021,20,50.0,820,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,41000.0
1534,F00MILCH,2021-06-12,6,12,2021,20,50.0,850,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,42500.0
1540,F00MILCH,2021-07-10,7,10,2021,20,50.0,875,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,43750.0
1546,F00MILCH,2021-08-11,8,11,2021,20,50.0,850,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,42500.0
1552,F00MILCH,2021-09-10,9,10,2021,20,50.0,800,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,40000.0
1558,F00MILCH,2021-10-12,10,12,2021,20,55.0,775,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,42625.0
1564,F00MILCH,2021-11-11,11,11,2021,20,55.0,750,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,41250.0
1570,F00MILCH,2021-12-10,12,10,2021,20,55.0,800,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,44000.0
1576,F00MILCH,2021-01-24,1,24,2021,20,30.0,350,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,10500.0
1582,F00MILCH,2021-02-24,2,24,2021,20,30.0,450,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,13500.0
1588,F00MILCH,2021-03-23,3,23,2021,20,40.0,475,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,19000.0
1594,F00MILCH,2021-04-24,4,24,2021,20,55.0,475,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,26125.0
1600,F00MILCH,2021-05-25,5,25,2021,20,50.0,500,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Illinois,Chicago,25000.0
1606,F00MIODE,2021-06-24,6,24,2021,20,55.0,775,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,42625.0
1612,F00MIODE,2021-07-23,7,23,2021,20,85.0,850,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,72250.0
1618,F00MIODE,2021-08-24,8,24,2021,20,90.0,800,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,72000.0
1624,F00MIODE,2021-09-25,9,25,2021,20,50.0,450,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,22500.0
1630,F00MIODE,2021-10-24,10,24,2021,20,40.0,350,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,14000.0
1636,F00MIODE,2021-11-24,11,24,2021,20,45.0,575,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,25875.0
1642,F00MIODE,2021-12-23,12,23,2021,20,65.0,750,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,48750.0
1648,F00MIODE,2021-01-19,1,19,2021,20,35.0,750,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,26250.0
1654,F00MIODE,2021-02-17,2,17,2021,20,35.0,800,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,28000.0
1660,F00MIODE,2021-03-15,3,15,2021,20,35.0,770,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,26950.0
1666,F00MIODE,2021-04-16,4,16,2021,20,35.0,725,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,25375.0
1672,F00MIODE,2021-05-15,5,15,2021,20,50.0,795,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,39750.0
1678,F00MIODE,2021-06-17,6,17,2021,20,55.0,825,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,45375.0
1684,F00MIODE,2021-07-15,7,15,2021,20,60.0,900,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,54000.0
1690,F00MIODE,2021-08-16,8,16,2021,20,60.0,875,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,52500.0
1696,F00MIODE,2021-09-15,9,15,2021,20,45.0,800,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Iowa,Des Moines,36000.0
1702,F00MKAWI,2021-10-17,10,17,2021,20,50.0,750,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Kansas,Wichita,37500.0
1708,F00MKAWI,2021-11-16,11,16,2021,20,50.0,675,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Kansas,Wichita,33750.0
1714,F00MKAWI,2021-12-15,12,15,2021,20,60.0,850,0.5,In-store,Men's Street Footwear,Foot Locker,Midwest,Kansas,Wichita,51000.0
1720,F00MMIDE,2021-01-18,1,18,2021,20,30.0,625,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Michigan,Detroit,18750.0
1726,F00MMIDE,2021-02-18,2,18,2021,20,30.0,675,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Michigan,Detroit,20250.0
1732,F00MMIDE,2021-03-17,3,17,2021,20,35.0,620,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Michigan,Detroit,21700.0
1738,F00MMIDE,2021-04-18,4,18,2021,20,35.0,575,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Michigan,Detroit,20125.0
1744,F00MMIDE,2021-05-19,5,19,2021,20,40.0,620,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Michigan,Detroit,24800.0
1750,F00MMIMI,2021-06-18,6,18,2021,20,35.0,600,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,21000.0
1756,F00MMIMI,2021-07-17,7,17,2021,20,40.0,750,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,30000.0
1762,F00MMIMI,2021-08-18,8,18,2021,20,40.0,700,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,28000.0
1768,F00MMIMI,2021-09-19,9,19,2021,20,35.0,600,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,21000.0
1774,F00MMIMI,2021-10-18,10,18,2021,20,35.0,525,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,18375.0
1780,F00MMIMI,2021-11-18,11,18,2021,20,35.0,500,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,17500.0
1786,F00MMIMI,2021-12-17,12,17,2021,20,45.0,650,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,29250.0
1792,F00MMIMI,2021-01-11,1,11,2021,20,25.0,675,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,16875.0
1798,F00MMIMI,2021-02-11,2,11,2021,20,25.0,725,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,18125.0
1804,F00MMIMI,2021-03-10,3,10,2021,20,30.0,670,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,20100.0
1810,F00MMIMI,2021-04-11,4,11,2021,20,30.0,625,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,18750.0
1816,F00MMIMI,2021-05-12,5,12,2021,20,35.0,670,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,23450.0
1822,F00MMIMI,2021-06-11,6,11,2021,20,30.0,650,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,19500.0
1828,F00MMIMI,2021-07-10,7,10,2021,20,35.0,800,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,28000.0
1834,F00MMIMI,2021-08-11,8,11,2021,20,35.0,750,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,26250.0
1840,F00MMIMI,2021-09-12,9,12,2021,20,30.0,650,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,19500.0
1846,F00MMIMI,2021-10-11,10,11,2021,20,30.0,575,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,17250.0
1852,F00MMIMI,2021-11-11,11,11,2021,20,30.0,550,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,16500.0
1858,F00MMIMI,2021-12-10,12,10,2021,20,40.0,700,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,28000.0
1864,F00MMIMI,2021-01-24,1,24,2021,20,30.0,350,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,10500.0
1870,F00MMIMI,2021-02-24,2,24,2021,20,30.0,450,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,13500.0
1876,F00MMIMI,2021-03-23,3,23,2021,20,40.0,475,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Minnesota,Minneapolis,19000.0
1882,F00MMIST,2021-04-24,4,24,2021,20,55.0,475,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,26125.0
1888,F00MMIST,2021-05-25,5,25,2021,20,50.0,500,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,25000.0
1894,F00MMIST,2021-06-24,6,24,2021,20,55.0,775,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,42625.0
1900,F00MMIST,2021-07-23,7,23,2021,20,85.0,850,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,72250.0
1906,F00MMIST,2021-08-24,8,24,2021,20,90.0,800,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,72000.0
1912,F00MMIST,2021-09-25,9,25,2021,20,50.0,450,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,22500.0
1918,F00MMIST,2021-10-24,10,24,2021,20,40.0,350,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,14000.0
1924,F00MMIST,2021-11-24,11,24,2021,20,45.0,575,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,25875.0
1930,F00MMIST,2021-12-23,12,23,2021,20,65.0,750,0.35,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,48750.0
1936,F00MMIST,2021-01-17,1,17,2021,20,35.0,400,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,14000.0
1942,F00MMIST,2021-02-17,2,17,2021,20,35.0,500,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,17500.0
1948,F00MMIST,2021-03-16,3,16,2021,20,45.0,525,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,23625.0
1954,F00MMIST,2021-04-17,4,17,2021,20,50.0,525,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,26250.0
1960,F00MMIST,2021-05-18,5,18,2021,20,45.0,550,0.4,In-store,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,24750.0
1966,F00MMIST,2021-06-17,6,17,2021,20,60.0,825,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,49500.0
1972,F00MMIST,2021-07-16,7,16,2021,20,90.0,900,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,81000.0
1978,F00MMIST,2021-08-17,8,17,2021,20,95.0,850,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,80750.0
1984,F00MMIST,2021-09-18,9,18,2021,20,45.0,500,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,22500.0
1990,F00MMIST,2021-10-17,10,17,2021,20,35.0,400,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,14000.0
1996,F00MMIST,2021-11-17,11,17,2021,20,40.0,625,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Missouri,St. Louis,25000.0
2002,F00MNEOM,2021-12-16,12,16,2021,20,70.0,800,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,56000.0
2008,F00MNEOM,2021-01-05,1,5,2021,20,20.0,675,0.3,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,13500.0
2014,F00MNEOM,2021-02-04,2,4,2021,20,25.0,625,0.3,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,15625.0
2020,F00MNEOM,2021-03-06,3,6,2021,20,30.0,625,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,18750.0
2026,F00MNEOM,2021-04-05,4,5,2021,20,20.0,650,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,13000.0
2032,F00MNEOM,2021-05-05,5,5,2021,20,20.0,700,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,14000.0
2038,F00MNEOM,2021-06-04,6,4,2021,20,45.0,750,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,33750.0
2044,F00MNEOM,2021-07-06,7,6,2021,20,50.0,775,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,38750.0
2050,F00MNEOM,2021-08-08,8,8,2021,20,50.0,750,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,37500.0
2056,F00MNEOM,2021-09-05,9,5,2021,20,55.0,675,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,37125.0
2062,F00MNEOM,2021-10-04,10,4,2021,20,40.0,575,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,23000.0
2068,F00MNEOM,2021-11-05,11,5,2021,20,35.0,675,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,23625.0
2074,F00MNEOM,2021-12-04,12,4,2021,20,55.0,775,0.4,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,42625.0
2080,F00MNEOM,2021-01-23,1,23,2021,20,30.0,425,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,12750.0
2086,F00MNEOM,2021-02-23,2,23,2021,20,30.0,475,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,14250.0
2092,F00MNEOM,2021-03-22,3,22,2021,20,40.0,500,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,20000.0
2098,F00MNEOM,2021-04-23,4,23,2021,20,50.0,500,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,25000.0
2104,F00MNEOM,2021-05-24,5,24,2021,20,50.0,525,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,26250.0
2110,F00MNEOM,2021-06-23,6,23,2021,20,50.0,625,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,31250.0
2116,F00MNEOM,2021-07-22,7,22,2021,20,50.0,675,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,33750.0
2122,F00MNEOM,2021-08-23,8,23,2021,20,55.0,625,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,34375.0
2128,F00MNEOM,2021-09-24,9,24,2021,20,45.0,575,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,25875.0
2134,F00MNEOM,2021-10-23,10,23,2021,20,45.0,500,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,Nebraska,Omaha,22500.0
2140,F00MNOFA,2021-11-23,11,23,2021,20,45.0,500,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,North Dakota,Fargo,22500.0
2146,F00MNOFA,2021-12-22,12,22,2021,20,45.0,625,0.35,Online,Men's Street Footwear,Foot Locker,Midwest,North Dakota,Fargo,28125.0
